yr,mo,tag,species,sex,hfl,wgt,precip
1985,1,5142,RM,M,16.23,5.7,19.3
1985,1,5721,DM,M,36.26,38.82,19.3
1985,1,5814,DM,F,35.48,36.01,19.3
1985,1,5748,PM,F,21.56,22.86,19.3
1985,1,5583,DM,F,33.74,25.17,19.3
1985,1,5588,DM,M,35.04,32.56,19.3
1985,1,5589,DM,F,37.62,33.98,19.3
1985,1,5618,DO,F,35.81,40.36,19.3
1985,1,6141,RM,M,16.61,4.89,19.3
1985,1,5727,DO,M,34.8,48,19.3
1985,1,5504,DM,F,37.94,35.77,19.3
1985,1,5741,DM,M,36.61,45.79,19.3
1985,1,5729,DM,F,36.35,38.12,19.3
1985,1,7141,RM,M,16.74,4.77,19.3
1985,1,5531,DO,M,35.34,43.15,19.3
1985,1,5707,DM,M,36.31,38.96,19.3
1985,1,5601,DM,M,37.52,39.33,19.3
1985,1,2497,DO,F,36.45,55.77,19.3
1985,1,5720,DO,F,35.42,39.92,19.3
1985,1,5531,DO,M,36.29,48.53,19.3
1985,1,,AH,,,,19.3
1985,1,9131,DS,F,48.2,106.58,19.3
1985,1,5719,DM,F,37.19,30.22,19.3
1985,1,5595,DM,F,35.94,33.63,19.3
1985,1,5584,OL,F,20.87,31.86,19.3
1985,1,5626,DM,F,35.87,36.29,19.3
1985,1,5570,DM,F,35.64,30.47,19.3
1985,1,5706,DO,M,36.48,50.65,19.3
1985,1,5108,DM,M,36.47,39.09,19.3
1985,1,5713,DM,M,37.93,35.04,19.3
1985,1,5708,DM,M,36.63,41.28,19.3
1985,1,5429,OL,M,20.58,31.3,19.3
1985,1,5609,DM,M,37.78,42.38,19.3
1985,1,5718,DO,M,36.49,48.38,19.3
1985,1,3910,DM,M,35.42,44.09,19.3
1985,1,5711,DO,F,35.07,48.55,19.3
1985,1,5276,DM,F,35.78,38.81,19.3
1985,1,6142,RM,F,15.72,4.31,19.3
1985,1,5705,DO,M,36.83,52.9,19.3
1985,1,5569,DM,M,35.79,30.78,19.3
1985,1,5717,DS,M,47.82,147.29,19.3
1985,1,5518,DO,M,34.06,44.35,19.3
1985,1,5797,DM,F,35.52,30.82,19.3
1985,1,5590,DO,M,34.87,37.59,19.3
1985,1,0,RM,F,16.45,4.3,19.3
1985,1,5549,OT,F,20.64,16.02,19.3
1985,1,5576,DO,M,35.66,48.41,19.3
1985,1,5656,DM,F,35.89,43.97,19.3
1985,1,5533,DM,M,35.22,36.64,19.3
1985,1,5709,DM,F,36.1,36.42,19.3
1985,1,5848,DM,F,35.87,31.79,19.3
1985,1,5585,DO,F,32.76,33.52,19.3
1985,1,3971,DM,F,34.79,33.35,19.3
1985,1,0,RM,,,,19.3
1985,1,5730,DM,M,36.52,45.76,19.3
1985,1,5729,PE,M,19.03,12.86,19.3
1985,1,7514,RM,M,16.54,5.23,19.3
1985,1,5731,DM,F,35.97,32.1,19.3
1985,1,5613,DM,F,35.31,30.38,19.3
1985,1,5728,DO,M,34.31,41.32,19.3
1985,1,5378,DM,M,34.83,37.06,19.3
1985,1,5579,DM,F,37.49,33.35,19.3
1985,1,5429,OL,M,19.32,32.37,19.3
1985,1,5544,OT,M,19.18,20.59,19.3
1985,1,5543,OT,M,19.26,18.12,19.3
1985,1,5745,OL,M,20.56,19.72,19.3
1985,1,5742,PM,M,20.06,7.1,19.3
1985,1,5723,DO,M,34.23,30.45,19.3
1985,1,5697,DM,M,37.23,37.99,19.3
1985,1,5724,DO,F,36.63,48.07,19.3
1985,1,5747,DM,M,36.68,39.78,19.3
1985,1,5575,DO,F,36.24,44.18,19.3
1985,1,5642,DM,M,37.52,30.76,19.3
1985,1,5538,OL,F,20.16,45.19,19.3
1985,1,5746,DM,M,37.28,43.1,19.3
1985,1,5698,DM,M,36.95,39.21,19.3
1985,1,5546,DO,F,35.99,51.25,19.3
1985,1,0,RM,M,16.83,4.77,19.3
1985,1,5734,DO,M,35.14,44.44,19.3
1985,1,5725,DM,M,37.14,35.01,19.3
1985,1,5511,DO,M,33.17,41.05,19.3
1985,1,5641,DM,F,36.43,37.83,19.3
1985,1,0,DM,M,36.3,41.31,19.3
1985,1,0,DM,F,35.84,35.05,19.3
1985,1,5743,DM,M,35.15,37.89,19.3
1985,1,5554,DM,F,37.19,40.57,19.3
1985,1,5715,DM,M,35.75,37.15,19.3
1985,1,5566,DO,F,35.12,32.85,19.3
1985,1,7611,RM,F,16.4,7.39,19.3
1985,10,6103,DM,F,37.36,42.08,106.43
1985,10,6243,DM,F,37.93,37.91,106.43
1985,10,6059,DO,M,35.33,50.39,106.43
1985,10,6359,OL,M,21.92,28.96,106.43
1985,10,6227,OL,M,22.77,37.74,106.43
1985,10,5672,DM,M,36.31,39.14,106.43
1985,10,6314,DO,M,35.22,,106.43
1985,10,5642,DM,M,37.96,49.86,106.43
1985,10,6295,DS,F,50.41,122.33,106.43
1985,10,6290,PE,M,19.55,18.93,106.43
1985,10,6365,DS,F,48.98,102.23,106.43
1985,10,6305,DO,F,35.56,45.6,106.43
1985,10,6296,DM,M,39,39.02,106.43
1985,10,6335,RM,F,16.82,13.1,106.43
1985,10,5528,DM,M,36.62,,106.43
1985,10,6396,DM,M,37.11,57.19,106.43
1985,10,6330,DM,M,35.5,36.79,106.43
1985,10,6159,DO,M,36.76,48.09,106.43
1985,10,5763,DM,F,36.23,47.51,106.43
1985,10,6370,PE,M,19.76,18.5,106.43
1985,10,6328,DO,F,33.01,58.15,106.43
1985,10,6329,DO,M,35.5,59.83,106.43
1985,10,6035,DM,M,37.03,42.8,106.43
1985,10,6329,DM,M,37.16,44.05,106.43
1985,10,6363,DS,F,50.89,123.85,106.43
1985,10,0,DM,,,,106.43
1985,10,6304,DO,F,36.23,49.66,106.43
1985,10,6389,DM,M,37.99,38.36,106.43
1985,10,0,DM,,36.12,32.12,106.43
1985,10,6371,DO,F,37.15,46.88,106.43
1985,10,5901,DO,M,35.94,55.69,106.43
1985,10,6315,DM,F,33.86,23.73,106.43
1985,10,6205,DM,M,38.82,48.8,106.43
1985,10,6200,DM,M,37.79,42.62,106.43
1985,10,5804,DM,M,37.23,46.32,106.43
1985,10,6316,OT,F,21.98,23.28,106.43
1985,10,6046,DS,F,,136.69,106.43
1985,10,5922,DO,F,37.99,,106.43
1985,10,6309,DO,F,35.31,42.92,106.43
1985,10,6219,DM,F,37.67,41.5,106.43
1985,10,6124,DS,M,49.12,119.99,106.43
1985,10,6313,OL,M,20.75,20.27,106.43
1985,10,6056,DM,M,36.37,47.69,106.43
1985,10,13,RM,M,17.22,11.89,106.43
1985,10,5991,DM,F,34.11,41.84,106.43
1985,10,6018,DS,F,51.22,138.88,106.43
1985,10,6220,DO,M,36.99,51.04,106.43
1985,10,5601,DM,M,38.99,50.5,106.43
1985,10,6308,PE,F,19.62,25.73,106.43
1985,10,6395,OL,M,20.87,37.6,106.43
1985,10,6387,DS,F,49.08,125.46,106.43
1985,10,6331,DM,F,39.67,44.4,106.43
1985,10,6126,DM,F,37.74,42.32,106.43
1985,10,6327,OT,M,19.48,30.13,106.43
1985,10,6022,DS,M,52.3,152.38,106.43
1985,10,6303,OL,F,20.81,26.41,106.43
1985,10,-1,DM,M,36.17,45.83,106.43
1985,10,0,SS,,,,106.43
1985,10,6322,OL,F,19.5,28.11,106.43
1985,10,6232,DM,F,36.82,44.5,106.43
1985,10,5989,DM,F,35.11,40.57,106.43
1985,10,6333,DS,M,49.58,128.34,106.43
1985,10,6393,DO,M,,,106.43
1985,10,6227,OL,M,22.99,35.97,106.43
1985,10,5626,DM,M,37.28,45.77,106.43
1985,10,6293,DM,M,38.81,47,106.43
1985,10,5993,DM,F,39.07,41.8,106.43
1985,10,6360,OL,M,21.81,35.93,106.43
1985,10,6274,OT,M,21.05,28.94,106.43
1985,10,6128,DS,F,51.55,123.4,106.43
1985,10,6311,PE,M,19.99,19.74,106.43
1985,10,5590,DO,M,32.24,,106.43
1985,10,5917,DM,F,37.4,48.33,106.43
1985,10,6326,DM,M,37.76,45.05,106.43
1985,10,6319,OL,F,21.6,25.59,106.43
1985,10,6369,PE,M,20.5,18.95,106.43
1985,10,6302,DM,M,38.05,41.46,106.43
1985,10,5768,OL,M,20.4,35.28,106.43
1985,10,6361,OT,F,21.89,26.05,106.43
1985,10,6231,DM,F,35.27,42.07,106.43
1985,10,6310,PE,M,20.87,21.98,106.43
1985,10,6332,OT,F,21.85,26.37,106.43
1985,10,6154,DS,F,51.37,145.3,106.43
1985,10,5999,DM,F,37.85,40.31,106.43
1985,10,5378,DM,M,36.76,48.74,106.43
1985,10,5768,OL,M,19.71,36.63,106.43
1985,10,6357,OT,M,21.31,23.58,106.43
1985,10,5965,DM,M,37.56,49.15,106.43
1985,10,6356,DO,F,34.8,49.52,106.43
1985,10,6358,PE,M,20.95,19.44,106.43
1985,10,6353,PE,F,21.02,24.79,106.43
1985,10,5741,DM,M,37.04,51.09,106.43
1985,10,6234,DM,M,38.53,46.77,106.43
1985,10,6101,DO,M,35.76,50.79,106.43
1985,10,8000,PP,M,21.76,9.79,106.43
1985,10,5682,DM,M,34.31,42.13,106.43
1985,10,6287,DM,F,38.68,44.25,106.43
1985,10,5104,PP,F,21.43,15.58,106.43
1985,10,6940,DM,F,37.83,40.48,106.43
1985,10,6703,DM,M,37.81,,106.43
1985,10,6383,DM,F,37.51,36.65,106.43
1985,10,6399,OL,M,20.13,29.86,106.43
1985,10,6228,OL,F,20.42,42.38,106.43
1985,10,6269,DO,M,37.88,39.86,106.43
1985,10,6352,PM,M,21.61,21.52,106.43
1985,10,6318,RM,F,17.68,13.13,106.43
1985,10,5756,DM,F,39.17,40.98,106.43
1985,10,6312,OT,M,19.92,22.17,106.43
1985,10,6202,DM,F,37.32,40.39,106.43
1985,10,6067,OT,F,21.08,26.85,106.43
1985,10,6317,DM,F,35.77,40.78,106.43
1985,10,6048,DM,M,38.54,51.17,106.43
1985,10,6374,DM,F,38.36,42.05,106.43
1985,10,6240,DO,F,38.93,52.26,106.43
1985,10,0,DM,M,35.99,32.93,106.43
1985,10,6362,OT,F,19.59,20.7,106.43
1985,11,5572,DM,M,37.84,41.66,12.19
1985,11,5733,DM,M,35.37,40.58,12.19
1985,11,7111,PH,M,25.67,34.06,12.19
1985,11,0,SS,,,,12.19
1985,11,6718,DO,F,35.42,50.76,12.19
1985,11,6232,DM,M,36.23,43.03,12.19
1985,11,6739,DM,M,36.2,40.49,12.19
1985,11,6732,OT,M,18.19,16.32,12.19
1985,11,5475,DM,F,37.94,43.96,12.19
1985,11,6035,DM,M,38.37,43.75,12.19
1985,11,5467,DM,M,34.56,46.16,12.19
1985,11,8111,PP,F,21.92,12.84,12.19
1985,11,6744,DM,M,34.92,37.9,12.19
1985,11,6281,DM,F,37.21,43.75,12.19
1985,11,6660,DM,M,38.11,41.78,12.19
1985,11,6370,PE,M,19.27,19.53,12.19
1985,11,6389,DM,M,36.03,37.22,12.19
1985,11,6227,OL,M,21.17,34.14,12.19
1985,11,6722,DM,M,37.06,44.07,12.19
1985,11,6742,PE,F,20.08,20.61,12.19
1985,11,0,DM,,,,12.19
1985,11,6396,DM,M,38.29,53.04,12.19
1985,11,6159,DO,M,35.53,46.79,12.19
1985,11,6357,OT,M,20.16,25.98,12.19
1985,11,5690,DO,M,35.46,48.33,12.19
1985,11,6298,DM,M,35.67,41.91,12.19
1985,11,6329,DO,M,35.54,53.17,12.19
1985,11,6748,DS,M,55.68,142.4,12.19
1985,11,5588,DM,M,37.89,42.99,12.19
1985,11,6312,OT,F,19.35,22.54,12.19
1985,11,5707,DM,M,38.36,47.36,12.19
1985,11,6304,DO,F,28.99,51.3,12.19
1985,11,6365,DS,F,49.84,108.89,12.19
1985,11,6745,DS,F,50.92,132.47,12.19
1985,11,6719,DO,M,37.16,54.94,12.19
1985,11,6103,DM,F,36.72,38.66,12.19
1985,11,5703,DM,M,38.21,52.47,12.19
1985,11,6295,DS,F,51.78,118.83,12.19
1985,11,5994,DM,F,35.47,40.01,12.19
1985,11,6314,DO,M,35.64,50.44,12.19
1985,11,6380,DM,F,38.72,38.04,12.19
1985,11,5601,DM,M,38.88,43.48,12.19
1985,11,6392,DM,M,38.22,42.6,12.19
1985,11,6363,DS,F,49.17,120.99,12.19
1985,11,6721,OL,F,21.02,30.65,12.19
1985,11,6369,PE,M,20.83,19.15,12.19
1985,11,5735,DS,M,45.04,122.26,12.19
1985,11,6045,DM,M,38.01,46.02,12.19
1985,11,6219,DM,F,34.47,39.74,12.19
1985,11,6387,DS,F,50.13,126.77,12.19
1985,11,5582,DM,F,37.25,43.28,12.19
1985,11,7000,RM,F,18.07,11.59,12.19
1985,11,5576,DO,M,37.33,59.61,12.19
1985,11,5378,DM,M,37.25,43.01,12.19
1985,11,6750,PE,M,19.77,19.51,12.19
1985,11,6715,RM,F,16.8,9.94,12.19
1985,11,5980,DM,F,38.42,44.31,12.19
1985,11,6331,DM,F,38.47,41.79,12.19
1985,11,5917,DM,F,37.01,46,12.19
1985,11,6716,DO,M,35.13,45.69,12.19
1985,11,6740,RM,F,16.77,11.02,12.19
1985,11,6741,OL,M,19.6,30.02,12.19
1985,11,5989,DM,F,37.13,41.67,12.19
1985,11,6220,DO,M,35.26,50.21,12.19
1985,11,5641,DM,F,37.54,,12.19
1985,11,6032,DS,M,49.83,130.41,12.19
1985,11,6126,DM,F,36.4,40.68,12.19
1985,11,6751,PE,M,19.43,17.84,12.19
1985,11,6022,DS,M,52.96,125.53,12.19
1985,11,6725,DM,M,37.67,46.72,12.19
1985,11,6322,OL,F,21.85,29.6,12.19
1985,11,6299,DM,M,37.78,47.18,12.19
1985,11,6738,RM,M,17.45,8.86,12.19
1985,11,6395,OL,M,22.79,32.8,12.19
1985,11,6316,OT,F,21.86,21.7,12.19
1985,11,,AH,,,,12.19
1985,11,6747,DM,M,35.35,43.73,12.19
1985,11,6724,RM,F,17.35,10.97,12.19
1985,11,5525,DM,M,35.35,42.46,12.19
1985,11,6333,DS,M,50.65,132.32,12.19
1985,11,6717,DM,M,37.11,41.64,12.19
1985,11,6231,DM,F,33.72,38.76,12.19
1985,11,6302,DM,M,38.44,38.62,12.19
1985,11,6743,DO,M,36.92,,12.19
1985,11,5922,DO,F,37.1,55.39,12.19
1985,11,5624,DM,M,37.32,44.18,12.19
1985,11,6353,PE,F,19.33,20.07,12.19
1985,11,5729,DM,M,38.09,52.3,12.19
1985,11,5730,OT,M,20.48,17.75,12.19
1985,11,6358,PE,M,20.64,19.15,12.19
1985,11,6287,DM,M,40.77,48.25,12.19
1985,11,5738,RM,M,16.25,9.38,12.19
1985,11,6101,DO,M,36.98,46.16,12.19
1985,11,5965,DM,M,38.56,41.41,12.19
1985,11,6202,DM,F,37.35,38.81,12.19
1985,11,6234,DM,F,38.56,43.65,12.19
1985,11,6269,DO,M,36.41,,12.19
1985,11,6243,DM,F,37.94,36.72,12.19
1985,11,6359,OL,M,20.84,30.6,12.19
1985,11,6200,DM,M,38.13,43.67,12.19
1985,11,6383,DM,F,36.48,39.69,12.19
1985,11,0,SS,,,,12.19
1985,11,0,DM,,,,12.19
1985,11,6335,RM,F,16.91,14.55,12.19
1985,11,6067,OT,F,20.47,25.95,12.19
1985,11,5642,DM,M,38.03,46.49,12.19
1985,11,6209,DM,M,39.34,46.47,12.19
1985,11,5756,DM,F,38.29,39,12.19
1985,11,5940,DM,F,35.97,39.96,12.19
1985,11,0,DM,,,,12.19
1985,11,5901,DO,M,,,12.19
1985,11,5743,DM,M,35.28,48.81,12.19
1985,11,6379,OT,F,20.82,21.94,12.19
1985,11,6375,DM,F,37.54,37.15,12.19
1985,11,6059,DO,M,37.03,50.3,12.19
1985,11,5583,DM,F,37.11,39.15,12.19
1985,11,6727,DM,F,38.8,42.31,12.19
1985,11,5734,DO,M,36.88,51.63,12.19
1985,11,5993,DM,F,37.84,40.1,12.19
1985,11,6310,PE,M,21.43,20.42,12.19
1985,11,6308,PE,F,20,22.51,12.19
1985,11,8,DS,F,,120.61,12.19
1985,11,6360,OL,M,20.12,37.25,12.19
1985,11,5999,DM,F,36.42,39.14,12.19
1985,11,6362,OT,F,20.46,21.77,12.19
1985,12,6377,DM,M,37.06,52.54,7.62
1985,12,5734,DO,M,36.64,53.86,7.62
1985,12,-1,DO,M,35.08,51.3,7.62
1985,12,6713,PE,F,20.94,13.83,7.62
1985,12,8073,RM,F,17.92,9.16,7.62
1985,12,6379,OT,F,21.57,22.02,7.62
1985,12,6380,DM,F,37.11,38.46,7.62
1985,12,7111,PH,M,26.26,34.56,7.62
1985,12,8708,RM,F,18.54,9.84,7.62
1985,12,6243,DM,F,36.58,40.2,7.62
1985,12,5786,DM,F,37.24,43.86,7.62
1985,12,8706,RM,M,18.78,8.7,7.62
1985,12,6067,OT,F,20.64,24.14,7.62
1985,12,6298,DM,M,36.29,43.93,7.62
1985,12,6035,DM,M,37.23,44.49,7.62
1985,12,6721,OL,F,20.07,32.81,7.62
1985,12,5467,DM,M,37.37,47.06,7.62
1985,12,6396,DM,M,37.67,51.86,7.62
1985,12,8714,OL,M,22.91,20.58,7.62
1985,12,6754,DM,M,33.72,51.86,7.62
1985,12,6744,DM,M,35.13,37.36,7.62
1985,12,6727,DM,F,36.7,44.16,7.62
1985,12,,AH,,,,7.62
1985,12,6757,DM,M,35.22,37.3,7.62
1985,12,7000,RM,F,18.41,11.65,7.62
1985,12,6274,OT,M,21.42,25.12,7.62
1985,12,6701,DM,F,37.32,39.66,7.62
1985,12,6747,DM,M,38.45,42.47,7.62
1985,12,-1,DO,M,36.37,47.08,7.62
1985,12,6308,PE,F,20.26,26.1,7.62
1985,12,5590,DO,M,35.39,54.7,7.62
1985,12,-1,DM,F,35.13,44.84,7.62
1985,12,6363,DS,F,49.2,126.61,7.62
1985,12,8711,DM,M,37.5,45.39,7.62
1985,12,6227,OL,M,23.41,34.03,7.62
1985,12,5578,DM,M,37.39,42.28,7.62
1985,12,6730,OT,M,21.54,18.79,7.62
1985,12,6103,DM,F,36.84,38.75,7.62
1985,12,6392,DM,M,36.48,40.36,7.62
1985,12,6763,DM,M,35.44,43.73,7.62
1985,12,6706,RM,M,17.44,9.69,7.62
1985,12,-1,DS,F,51.27,130.58,7.62
1985,12,-1,DS,M,51.15,155.26,7.62
1985,12,8702,RM,M,16.92,10.75,7.62
1985,12,6618,RM,F,17.26,6.12,7.62
1985,12,6333,DS,M,52.48,153.13,7.62
1985,12,5576,DO,M,36.88,55.42,7.62
1985,12,5601,DM,M,38.89,42.87,7.62
1985,12,5588,DM,M,38.32,43.2,7.62
1985,12,6219,DM,F,39.18,40.7,7.62
1985,12,6764,DM,M,38.65,42.36,7.62
1985,12,6725,DM,M,36.67,48.67,7.62
1985,12,6922,DO,F,37.1,,7.62
1985,12,5878,DM,M,36.83,45.46,7.62
1985,12,6220,DO,M,35.34,50.26,7.62
1985,12,5707,DM,M,36.44,50.35,7.62
1985,12,6716,DO,F,37.82,48.65,7.62
1985,12,6742,PE,F,19.13,22.9,7.62
1985,12,6231,DM,F,36.42,38.62,7.62
1985,12,6738,DM,M,35.72,39.7,7.62
1985,12,6227,OL,M,20.98,30.72,7.62
1985,12,5977,DM,F,37.03,44.85,7.62
1985,12,6032,DS,M,45.86,129.4,7.62
1985,12,6331,DM,F,38.86,42.33,7.62
1985,12,6741,OL,M,21.12,29.32,7.62
1985,12,5989,DM,F,35.23,39.09,7.62
1985,12,6751,PE,F,17.72,19.33,7.62
1985,12,6021,PP,F,22.83,16.14,7.62
1985,12,5706,DO,M,37.85,56.23,7.62
1985,12,6126,DM,F,38.56,38.07,7.62
1985,12,6370,PE,M,18.34,19.63,7.62
1985,12,5528,DM,M,37.13,41.54,7.62
1985,12,6703,RM,F,15.68,9.22,7.62
1985,12,6281,DM,F,34.18,42.55,7.62
1985,12,6748,DS,M,50.74,148.9,7.62
1985,12,6660,DM,M,38.06,45.53,7.62
1985,12,6304,DO,F,37.09,47.55,7.62
1985,12,6715,RM,F,16.67,10.64,7.62
1985,12,,AH,,,,7.62
1985,12,5980,DM,F,37.75,44.43,7.62
1985,12,8624,RM,M,17.02,9.37,7.62
1985,12,6395,OL,M,24.89,34.31,7.62
1985,12,6617,DM,F,36.29,39.35,7.62
1985,12,6329,DO,M,35.63,,7.62
1985,12,5790,DS,M,,126.1,7.62
1985,12,5743,DM,M,35.52,48.08,7.62
1985,12,6290,PE,M,19.34,19.18,7.62
1985,12,5583,DM,F,35.77,36.63,7.62
1985,12,6202,DM,M,37.97,37.3,7.62
1985,12,6729,DM,M,33.2,47.61,7.62
1985,12,6727,DM,F,36.52,42.55,7.62
1985,12,,AH,,,,7.62
1985,12,6359,OL,M,20.46,30.87,7.62
1985,12,6267,DM,F,35.76,40.57,7.62
1985,12,6058,DM,M,35.93,46.82,7.62
1985,12,6753,RM,F,16.81,10.41,7.62
1985,12,6335,RM,F,16.78,13.65,7.62
1985,12,6357,OT,M,22.28,23.17,7.62
1985,12,5940,DM,F,37.96,39.29,7.62
1985,12,6200,DM,M,38.39,45.57,7.62
1985,12,6287,DM,M,38.81,46.36,7.62
1985,12,6375,DM,F,36.61,38.8,7.62
1985,12,8712,RM,F,16.71,7.68,7.62
1985,12,0,DO,M,,,7.62
1985,12,8705,OT,M,22.65,23.98,7.62
1985,12,6358,PE,M,20.72,19.88,7.62
1985,12,8710,OT,F,21.65,19.97,7.62
1985,12,6205,DM,M,37.53,48.86,7.62
1985,12,6314,DO,M,38.41,,7.62
1985,12,5642,DM,M,35.91,46.17,7.62
1985,12,6312,OT,F,20.78,26.97,7.62
1985,12,6752,DM,F,34.2,39.48,7.62
1985,12,5901,DO,M,34.41,51.05,7.62
1985,12,6755,RM,F,16.3,9.96,7.62
1985,12,6240,DO,F,37.41,52.57,7.62
1985,12,5999,DM,F,35.21,40.84,7.62
1985,12,5624,DM,M,37.05,45.1,7.62
1985,12,-1,DS,,,121.88,7.62
1985,12,6302,DM,M,36.53,40.93,7.62
1985,12,5993,DM,F,38.09,41.71,7.62
1985,12,6743,DO,F,37.54,56.04,7.62
1985,12,,AH,,,,7.62
1985,12,6045,DM,M,37.47,49.01,7.62
1985,12,6762,PE,M,20.07,18.61,7.62
1985,12,6299,DM,M,38.61,47.52,7.62
1985,12,6745,DS,F,50.15,120.7,7.62
1985,2,7602,PF,M,15.01,,35.81
1985,2,5585,DO,F,33.95,40.64,35.81
1985,2,5616,OL,M,22.41,35.41,35.81
1985,2,6142,RM,F,15.95,5.86,35.81
1985,2,0,PE,F,,,35.81
1985,2,5381,DM,M,36.04,42.02,35.81
1985,2,5547,DO,M,34.11,47.87,35.81
1985,2,5642,DM,M,37.88,45.76,35.81
1985,2,5541,DO,F,33.87,42.93,35.81
1985,2,5718,DO,M,36.94,51.18,35.81
1985,2,5378,DM,M,36.15,41.37,35.81
1985,2,5749,DM,M,47.7,39.01,35.81
1985,2,5701,PE,F,20.75,23.64,35.81
1985,2,5590,DO,M,34.75,43.49,35.81
1985,2,5583,DM,F,35.25,27.93,35.81
1985,2,5108,DM,,34.38,42.15,35.81
1985,2,5597,DM,F,35.23,37.74,35.81
1985,2,3886,DS,F,48.14,120.96,35.81
1985,2,5766,DM,M,34.13,36.28,35.81
1985,2,5770,DS,M,48.98,81.1,35.81
1985,2,-1,DM,M,36.47,39.88,35.81
1985,2,5722,DM,M,35.98,42.01,35.81
1985,2,5750,DO,M,37.91,43.02,35.81
1985,2,5609,DM,M,34.29,44.15,35.81
1985,2,5582,DM,F,35.59,36.81,35.81
1985,2,5773,DM,F,35.79,39.98,35.81
1985,2,5558,OL,F,19.7,26.25,35.81
1985,2,5475,DM,F,35.11,36.8,35.81
1985,2,5531,DO,M,35.38,45.54,35.81
1985,2,5598,DM,F,36.94,33.75,35.81
1985,2,5768,OL,M,17.31,,35.81
1985,2,5736,DS,M,50.77,150.57,35.81
1985,2,5589,DM,F,34.81,35.94,35.81
1985,2,5708,DM,M,36.16,44.11,35.81
1985,2,5528,DM,M,35.41,40.23,35.81
1985,2,5588,DM,M,37.28,33.77,35.81
1985,2,5804,DM,M,34.21,40.69,35.81
1985,2,5572,DM,M,36.47,38.33,35.81
1985,2,5575,DO,F,36.44,53.87,35.81
1985,2,5702,OL,F,20.91,34.81,35.81
1985,2,5601,DM,M,37.94,41.73,35.81
1985,2,3880,DM,F,35.55,42.89,35.81
1985,2,5761,PM,M,20.47,19.57,35.81
1985,2,5764,DM,F,36.34,36.41,35.81
1985,2,5543,OT,M,20.45,19.33,35.81
1985,2,5751,DM,F,35.95,33.93,35.81
1985,2,5570,DM,F,35.01,33.14,35.81
1985,2,5566,DO,F,34.22,36.77,35.81
1985,2,5513,DO,M,35.87,46.55,35.81
1985,2,5176,OL,F,20.92,36.53,35.81
1985,2,5585,DO,F,32.43,35.21,35.81
1985,2,0,DM,F,33.28,32.34,35.81
1985,2,5569,DM,M,35.35,33.12,35.81
1985,2,5592,PE,F,20.17,18.12,35.81
1985,2,7611,RM,F,17.03,11.17,35.81
1985,2,5719,DM,F,36.11,34.35,35.81
1985,2,5714,DM,M,35.13,44.04,35.81
1985,2,5752,OL,F,19.74,29.53,35.81
1985,2,5772,OT,F,19.84,10.45,35.81
1985,2,5758,DO,F,34.18,59.61,35.81
1985,2,0,RM,F,16.16,7.1,35.81
1985,2,3528,DM,M,37.77,49.65,35.81
1985,2,5533,DM,M,36.64,41.37,35.81
1985,2,5624,DM,M,34.65,38.76,35.81
1985,2,5548,OL,M,19.95,33.37,35.81
1985,2,5538,OL,F,20.59,43.7,35.81
1985,2,5763,DM,F,36.21,37.61,35.81
1985,2,5769,DM,F,35.88,32.83,35.81
1985,2,6141,RM,M,16.02,6.51,35.81
1985,2,5142,RM,M,16.18,5.53,35.81
1985,2,5698,DM,M,37.62,41.84,35.81
1985,2,5703,DM,M,37.36,42.37,35.81
1985,2,5429,OL,M,21.87,32.88,35.81
1985,2,5423,DM,F,36.7,41.9,35.81
1985,2,5594,PE,M,18.4,16.67,35.81
1985,2,5142,RM,M,15.8,5.85,35.81
1985,2,5709,DM,F,35.8,39.08,35.81
1985,2,5705,DO,M,35.61,51.49,35.81
1985,2,5525,DM,F,35.54,33.16,35.81
1985,2,5595,DM,F,34.3,37.78,35.81
1985,2,-1,PE,M,19.4,40.83,35.81
1985,2,5755,OL,M,21.73,45.53,35.81
1985,2,0,DM,F,35.21,40.66,35.81
1985,2,5618,DO,F,35.12,40.04,35.81
1985,2,8141,RM,M,16.79,4.05,35.81
1985,2,5504,DM,F,36.54,39.82,35.81
1985,2,7614,RM,M,16.3,5.07,35.81
1985,2,5571,DM,M,36.8,36.1,35.81
1985,2,5752,OL,F,19.72,31.83,35.81
1985,2,0,DM,M,37.92,37.15,35.81
1985,2,5753,DM,M,35.6,38.12,35.81
1985,2,5731,DM,F,36.77,33.96,35.81
1985,2,5754,OL,F,20.55,30.47,35.81
1985,2,5757,OL,M,21.86,36.44,35.81
1985,2,5730,DM,M,36.51,49.32,35.81
1985,2,,AH,,,,35.81
1985,2,5725,DM,M,35.69,38.08,35.81
1985,2,5728,DO,M,34.38,41.63,35.81
1985,2,5576,DO,M,35.64,52.16,35.81
1985,2,3230,DM,M,34.87,43.84,35.81
1985,2,5511,DO,M,32.86,43.33,35.81
1985,2,5739,DM,F,33.94,30.87,35.81
1985,2,5814,DM,F,35.24,38.8,35.81
1985,2,5756,DM,F,37.89,33.22,35.81
1985,2,5724,DO,F,36.73,47.41,35.81
1985,3,5918,OL,M,19.07,32.68,9.4
1985,3,5597,DM,F,35.95,38.21,9.4
1985,3,5531,DO,M,35.65,48.67,9.4
1985,3,5927,PM,M,20.85,16.76,9.4
1985,3,0,DM,F,36.11,40.56,9.4
1985,3,5592,PE,F,20.57,26.92,9.4
1985,3,3886,DS,F,48.71,125.04,9.4
