DATE,LOCATION,SX REF,SPECIES,SEX,NUMBER,FILE,COMMON NAME
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Phyllopertha horticola,,4,2017/June 2017.xls,Garden Chafer
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Lochmaea caprea,,8,2017/June 2017.xls,Willow Leaf Beetle
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Oedemera nobilis,,Over 10,2017/June 2017.xls,Swollen-thigh Beetle
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Dolycoris baccarum,,1,2017/June 2017.xls,Hairy Shieldbug
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Pholidoptera griseoaptera,,Over 10,2017/June 2017.xls,Dark Bush Cricket
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Pachyprotasis rapae,,1,2017/June 2017.xls,Sawfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Tenthredo mesomelas,,4,2017/June 2017.xls,Sawfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Tenthredopsis nassata,,1,2017/June 2017.xls,Sawfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Loderus or Dolerus sp,,1,2017/June 2017.xls,Sawfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Coenagrion puella,,Over 10,2017/June 2017.xls,Azure Damselfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Pyrrhosoma nymphula,,3,2017/June 2017.xls,Large Red Damselfly
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Libellula depressa,female,1,2017/June 2017.xls,Broad-bodied Chaser
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Chrysopa perla,,1,2017/June 2017.xls,Lacewing
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Andrena haemorrhoa,female,1,2017/June 2017.xls,Orange-tailed Mining Bee
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Nomada flava,female,1,2017/June 2017.xls,Flavous Nomad Bee
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Lasioglossum sp,,2,2017/June 2017.xls,Base-banded Furrow Bee
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Maniola jurtina,,3,2017/June 2017.xls,Meadow Brown
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Pieris rapae,,5,2017/June 2017.xls,Small White
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Glyphipterix thrasonella,,Over 10,2017/June 2017.xls,Speckled Fanner
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Rivula sericealis,,1,2017/June 2017.xls,Straw Dot Moth
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Celypha lacunana,,3,2017/June 2017.xls,Moth
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Atolmis rubricollis,,1,2017/June 2017.xls,Red-necked Footman
03/06/2017,"Andrews Wood, Loddiswell",SX709516,Agriphila straminella,,4,2017/June 2017.xls,Straw Grass Moth
09/06/2017,"Tor Woods, Salcombe",SX722376,Cheilosia illustrata,female,3,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Cheilosia pagana,female,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Chrysotoxum elegans,female,2,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Chrysotoxum elegans,male,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Epistrophe grossulariae,female,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,female,2,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Eristalis pertinax,male,8,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Melanstoma scalare,female,4,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Platycheirus albimanus,female,2,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Volucella bombylans,female,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Volucella pellucans,female,2,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Volucella pellucans,male,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Xanthogramma pedissequum,male,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Xylota segnis,female,1,2017/June 2017.xls,Hoverfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Austrolinmophila ochracea,female,1,2017/June 2017.xls,Cranefly
09/06/2017,"Tor Woods, Salcombe",SX722376,Dolichopus sp,,4,2017/June 2017.xls,Fly
09/06/2017,"Tor Woods, Salcombe",SX722376,Empis tessellata,,1,2017/June 2017.xls,Fly
09/06/2017,"Tor Woods, Salcombe",SX722376,Dioctria rufipes,,1,2017/June 2017.xls,Red-legged Robberfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Rhagio tringarius,female,1,2017/June 2017.xls,Marsh Snipefly
09/06/2017,"Tor Woods, Salcombe",SX722376,Tenthredo mesomelas,,3,2017/June 2017.xls,Sawfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Panorpa sp,female,2,2017/June 2017.xls,Scorpion Fly
09/06/2017,"Tor Woods, Salcombe",SX722376,Athous haemorrhoidalis,,1,2017/June 2017.xls,Beetle
09/06/2017,"Tor Woods, Salcombe",SX722376,Cantharis cryptica/pallida,,2,2017/June 2017.xls,Beetle
09/06/2017,"Tor Woods, Salcombe",SX722376,Chrysolina banksii,,1,2017/June 2017.xls,Beetle
09/06/2017,"Tor Woods, Salcombe",SX722376,Denticollis linearis,,1,2017/June 2017.xls,Beetle
09/06/2017,"Tor Woods, Salcombe",SX722376,Pyrochroa serraticornis,,1,2017/June 2017.xls,Red-headed Cardinal
09/06/2017,"Tor Woods, Salcombe",SX722376,Clytus arietis,,1,2017/June 2017.xls,Wasp Beetle
09/06/2017,"Tor Woods, Salcombe",SX722376,Phyllopertha horticola,,1,2017/June 2017.xls,Garden Chafer
09/06/2017,"Tor Woods, Salcombe",SX722376,Liocoris tripustulatus,,1,2017/June 2017.xls,Bug
09/06/2017,"Tor Woods, Salcombe",SX722376,Pentatoma rufipes,,1,2017/June 2017.xls,Red-legged Shieldbug
09/06/2017,"Tor Woods, Salcombe",SX722376,Chrysoperla carnea,,1,2017/June 2017.xls,Lacewing
09/06/2017,"Tor Woods, Salcombe",SX722376,Ichneumon sp,,6,2017/June 2017.xls,Ichneumon Wasp
09/06/2017,"Tor Woods, Salcombe",SX722376,Coenagrion puella,male,1,2017/June 2017.xls,Azure Damselfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Cordulegaster boltonii,female,1,2017/June 2017.xls,Golden-ringed Dragonfly
09/06/2017,"Tor Woods, Salcombe",SX722376,Bombus pascuorum,,8,2017/June 2017.xls,Common Carder Bee
09/06/2017,"Tor Woods, Salcombe",SX722376,Bombus pratorum,male,3,2017/June 2017.xls,Early Bumblebee
09/06/2017,"Tor Woods, Salcombe",SX722376,Bombus lapidarius,,2,2017/June 2017.xls,Red-tailed bumblebee
09/06/2017,"Tor Woods, Salcombe",SX722376,Bombus terrestris,,Over 10,2017/June 2017.xls,Buff-tailed bumblebee
09/06/2017,"Tor Woods, Salcombe",SX722376,Bombus hypnorum,,8,2017/June 2017.xls,Tree Bumblebee
09/06/2017,"Tor Woods, Salcombe",SX722376,Nomada flava,female,1,2017/June 2017.xls,Flavous Nomad Bee
09/06/2017,"Tor Woods, Salcombe",SX722376,Ochlodes venatus,,1,2017/June 2017.xls,Large Skipper
09/06/2017,"Tor Woods, Salcombe",SX722376,Maniola jurtina,,1,2017/June 2017.xls,Meadow Brown
09/06/2017,"Tor Woods, Salcombe",SX722376,Vanessa atalanta,,1,2017/June 2017.xls,Red Admiral
09/06/2017,"Tor Woods, Salcombe",SX722376,Pararge aegeria,,8,2017/June 2017.xls,Speckled Wood
11/06/2017,"Main Road, Salcombe",SX731385,Centrotus cornutus,,1,2017/June 2017.xls,Horned Tree Hopper
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Cheilosia variabilis,male,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Chrysotoxum bicinctum,male,3,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Episyrphus balteatus,male,4,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Eristalis intricarius,male,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Eristalis nemorum,female,6,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Eristalis pertinax,male,3,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,male,4,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Leucozona lucorum,female,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,female,8,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Meliscaeva auricollis,female,2,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Meliscaeva cinctella,male,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Pipiza sp,male,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Platycheirus albimanus,female,3,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Platycheirus rosarum,male,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,male,4,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Syrphus ribesii,female,3,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Volucella bombylans,female,1,2017/June 2017.xls,Hoverfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Chrysopilus cristatus,,Over 10,2017/June 2017.xls,Black Snipefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Ptychoptera lacustris,,Over 10,2017/June 2017.xls,Cranefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tipula (Lunatipula) lunata,male,1,2017/June 2017.xls,Cranefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tipula maxima,female,1,2017/June 2017.xls,Cranefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Dolichopus sp,,Over 10,2017/June 2017.xls,Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Poecilobothrus nobilitatus,male,2,2017/June 2017.xls,Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Empis nigripes,male,8,2017/June 2017.xls,Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Empis tessellata,,Over 10,2017/June 2017.xls,Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Panorpa communis,male,Over 10,2017/June 2017.xls,Scorpion Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Rhagio scolopaceus,female,2,2017/June 2017.xls,Downlooker Snipefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Rhagio tringarius,male,1,2017/June 2017.xls,Marsh Snipefly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Scathophaga furcata,,4,2017/June 2017.xls,Dung Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Scathophaga stercoraria,,Over 20,2017/June 2017.xls,Yellow Dung Fly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Cassida murraea (plus nymphs),,4,2017/June 2017.xls,Fleabane Tortoise Beetle
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Athalia sp,,4,2017/June 2017.xls,Sawfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tenthredopsis sp,,1,2017/June 2017.xls,Sawfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tenthredo mesomelas,,5,2017/June 2017.xls,Sawfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tetragnatha extensa,male,1,2017/June 2017.xls,Spider
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Phyllopertha horticola,,6,2017/June 2017.xls,Garden Chafer
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Cantharis rufa,,1,2017/June 2017.xls,Beetle
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Oedemera nobilis,,Over 10,2017/June 2017.xls,Swollen-thigh Beetle
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Gastrophysa viridula,,6,2017/June 2017.xls,Green Dock Beetle
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Palomena prasina,,2,2017/June 2017.xls,Green Shieldbug
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Dolycoris baccarum,,1,2017/June 2017.xls,Hairy Shieldbug
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Tachycixius pilosus,,1,2017/June 2017.xls,Lacehopper
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Ichneumon sp,,6,2017/June 2017.xls,Ichneumon Wasp
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Coenagrion puella,,Over 10,2017/June 2017.xls,Azure Damselfly
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Maniola jurtina,,2,2017/June 2017.xls,Meadow Brown
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Pararge aegeria,,1,2017/June 2017.xls,Speckled Wood
12/06/2017,"Andrews Wood, Loddiswell",SX709516,Rivula sericealis,,1,2017/June 2017.xls,Straw Dot Moth
13/06/2017,South Milton Reedbed (middle),SX686423,Cheilosia illustrata,male,5,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Cheilosia variabilis,male,2,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Episyrphus balteatus,male,2,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Eristalis arbustorum,male,2,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Eristalis nemorum,female,3,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Eristalis pertinax,female,3,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Eristalis tenax,female,4,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Helophilus pendulus,male,2,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Meliscaeva auricollis,female,1,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Parhelophilus frutetorum,female,2,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Parhelophilus frutetorum,male,4,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Platycheirus albimanus,male,1,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Syrphus ribesii,female,5,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Scaeva pyrastri,male,3,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Tropidia scita,female,1,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Tropidia scita,male,6,2017/June 2017.xls,Hoverfly
13/06/2017,South Milton Reedbed (middle),SX686423,Athalia sp,,5,2017/June 2017.xls,Sawfly
13/06/2017,South Milton Reedbed (middle),SX686423,Chloromyia formosa,,4,2017/June 2017.xls,Broad Centurion Soldierfly
13/06/2017,South Milton Reedbed (middle),SX686423,Tenthredo livida,,1,2017/June 2017.xls,Sawfly
13/06/2017,South Milton Reedbed (middle),SX686423,Empis tessellata,,1,2017/June 2017.xls,Fly
13/06/2017,South Milton Reedbed (middle),SX686423,Empis (Xanthempis) lutea,,5,2017/June 2017.xls,Fly
13/06/2017,South Milton Reedbed (middle),SX686423,Rhagio scolopaceus,female,2,2017/June 2017.xls,Downlooker Snipefly
13/06/2017,South Milton Reedbed (middle),SX686423,Rhagio tringarius,female,1,2017/June 2017.xls,Marsh Snipefly
13/06/2017,South Milton Reedbed (middle),SX686423,Ichneumon sp,,4,2017/June 2017.xls,Ichneumon Wasp
13/06/2017,South Milton Reedbed (middle),SX686423,Coccinella 7-punctata,,1,2017/June 2017.xls,7 spot Ladybird
13/06/2017,South Milton Reedbed (middle),SX686423,Cantharis cryptica/pallida,,1,2017/June 2017.xls,Beetle
13/06/2017,South Milton Reedbed (middle),SX686423,Cantharis nigra,,1,2017/June 2017.xls,Beetle
13/06/2017,South Milton Reedbed (middle),SX686423,Rutpela maculata,,1,2017/June 2017.xls,Beetle
13/06/2017,South Milton Reedbed (middle),SX686423,Clytus arietis,,3,2017/June 2017.xls,Wasp Beetle
13/06/2017,South Milton Reedbed (middle),SX686423,Heterogaster urticae,,1,2017/June 2017.xls,Nettle Groundbug
13/06/2017,South Milton Reedbed (middle),SX686423,Andrena cineraria,,5,2017/June 2017.xls,Ashy Mining Bee
13/06/2017,South Milton Reedbed (middle),SX686423,Vanessa atalanta,,1,2017/June 2017.xls,Red Admiral
13/06/2017,South Milton Reedbed (middle),SX686423,Pararge aegeria,,3,2017/June 2017.xls,Speckled Wood
13/06/2017,South Milton Reedbed (middle),SX686423,Depressaria daucella,,6,2017/June 2017.xls,Micro Moth
13/06/2017,South Milton Reedbed (middle),SX686423,Anthophila fabriciana,,Over 10,2017/June 2017.xls,Common Nettle Tap Moth
14/06/2017,Slapton Ley,SX823442,Cheilosia illustrata,female,3,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Cheilosia variabilis,male,1,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Episyrphus balteatus,male,2,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Eristalis tenax,female,4,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Eupeodes latifasciatus,female,1,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Melanstoma scalare,female,2,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Parhelophilus frutetorum,female,2,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Syrphus ribesii,female,2,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Syrphus sp,male,5,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Volucella bombylans,female,2,2017/June 2017.xls,Hoverfly
14/06/2017,Slapton Ley,SX823442,Chrysopilus cristatus,,6,2017/June 2017.xls,Black Snipefly
14/06/2017,Slapton Ley,SX823442,Euleia heraclei,,1,2017/June 2017.xls,Celery Fly
14/06/2017,Slapton Ley,SX823442,Empis nigripes,,1,2017/June 2017.xls,Fly
14/06/2017,Slapton Ley,SX823442,Empis tessellata,,3,2017/June 2017.xls,Fly
14/06/2017,Slapton Ley,SX823442,Tipula maxima,female,1,2017/June 2017.xls,Cranefly
14/06/2017,Slapton Ley,SX823442,Tetanocera silvatica,,1,2017/June 2017.xls,Fly
14/06/2017,Slapton Ley,SX823442,Psila fimetaria,,1,2017/June 2017.xls,Fly
14/06/2017,Slapton Ley,SX823442,Tenthredo mesomelas,,5,2017/June 2017.xls,Sawfly
14/06/2017,Slapton Ley,SX823442,Coenagrion puella,,Over 20,2017/June 2017.xls,Azure Damselfly
14/06/2017,Slapton Ley,SX823442,Ischnura elegans,,Over 10,2017/June 2017.xls,Blue-tailed Damselfly
14/06/2017,Slapton Ley,SX823442,Calopteryx virgo,,6,2017/June 2017.xls,Beautiful Demoiselle
14/06/2017,Slapton Ley,SX823442,Libellula depressa,male,8,2017/June 2017.xls,Broad-bodied Chaser
14/06/2017,Slapton Ley,SX823442,Enallagma cyathigerum,,10,2017/June 2017.xls,Common Blue Damselfly
14/06/2017,Slapton Ley,SX823442,Capsodes gothicus,,1,2017/June 2017.xls,Bug
14/06/2017,Slapton Ley,SX823442,Coreus marginatus,,3,2017/June 2017.xls,Dock Bug
14/06/2017,Slapton Ley,SX823442,Ichneumon sp,,5,2017/June 2017.xls,Ichneumon Wasp
14/06/2017,Slapton Ley,SX823442,Pyrochroa serraticornis,,1,2017/June 2017.xls,Red-headed Cardinal
14/06/2017,Slapton Ley,SX823442,Cantharis cryptica/pallida,,2,2017/June 2017.xls,Beetle
14/06/2017,Slapton Ley,SX823442,Phyllopertha horticola,,8,2017/June 2017.xls,Garden Chafer
14/06/2017,Slapton Ley,SX823442,Oedemera nobilis,,Over 10,2017/June 2017.xls,Swollen-thigh Beetle
14/06/2017,Slapton Ley,SX823442,Maniola jurtina,,4,2017/June 2017.xls,Meadow Brown
14/06/2017,Slapton Ley,SX823442,Vanessa atalanta,,2,2017/June 2017.xls,Red Admiral
14/06/2017,Slapton Ley,SX823442,Pararge aegeria,,8,2017/June 2017.xls,Speckled Wood
14/06/2017,Slapton Ley,SX823442,Acronicta rumicis,,1,2017/June 2017.xls,Knotgrass Moth
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Callicera aurata,male,1,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Episyrphus balteatus,male,8,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Eristalis nemorum,female,1,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Eristalis tenax,female,2,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Helophilus pendulus,male,3,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Melanstoma scalare,female,6,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Sericomyia silentis,male,3,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Volucella bombylans,male,2,2017/June 2017.xls,Hoverfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Tipula (Yamatotipula) lateralis,male,2,2017/June 2017.xls,Cranefly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Tipula oleracea,female,1,2017/June 2017.xls,Cranefly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Chrysopilus cristatus,,Over 10,2017/June 2017.xls,Black Snipefly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Empis nigripes,male,1,2017/June 2017.xls,Fly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Empis tessellata,,8,2017/June 2017.xls,Fly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Sicus ferrugineus,,3,2017/June 2017.xls,Fly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Panorpa sp,female,3,2017/June 2017.xls,Scorpion Fly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Cunctochrysa albolineata,,1,2017/June 2017.xls,Lacewing
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Coenagrion puella,,Over 10,2017/June 2017.xls,Azure Damselfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Pyrrhosoma nymphula,,2,2017/June 2017.xls,Large Red Damselfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Cordulegaster boltonii,,1,2017/June 2017.xls,Golden-ringed Dragonfly
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Pholidoptera griseoaptera,,Over 10,2017/June 2017.xls,Dark Bush Cricket
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Chorthippus parallelus,,Over 10,2017/June 2017.xls,Meadow Grasshopper
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Rutpela maculata,,1,2017/June 2017.xls,Black & Yellow Longhorn
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Cassida murraea,,2,2017/June 2017.xls,Fleabane Tortoise Beetle
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Oedemera nobilis,,Over 10,2017/June 2017.xls,Swollen-thigh Beetle
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Gonepteryx rhamni,,1,2017/June 2017.xls,Brimstone
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Ochlodes venatus,,3,2017/June 2017.xls,Large Skipper
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Maniola jurtina,,8,2017/June 2017.xls,Meadow Brown
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Rivula sericealis,,2,2017/June 2017.xls,Straw Dot Moth
17/06/2017,"Andrews Wood, Loddiswell",SX709516,Pammene aurana,,1,2017/June 2017.xls,Micro Moth
18/06/2017,"Andrews Wood, Loddiswell (Cuckoo Field)",SX705516,Cheilosia variabilis,male,1,2017/June 2017.xls,Hoverfly
